,open_SAR,open_USD,high_SAR,high_USD,low_SAR,low_USD,close_SAR,close_USD,volume
2018-12-11,12878.911104,3434.01,13051.392,3480.0,12467.529728,3324.32,12677.814656,3380.39,35920
2018-12-10,13308.256896,3548.49,13538.944,3610.0,12639.260544,3370.11,12874.673152,3432.88,40989
2018-12-09,12793.964544,3411.36,13718.9632,3658.0,12729.007616,3394.04,13296.555648,3545.37,45956
2018-12-08,12764.748928,3403.57,13107.648,3495.0,12083.7888,3222.0,12792.351872,3410.93,55365
2018-12-07,13159.216,3508.75,13313.882496,3549.99,12093.53984,3224.6,12764.67392,3403.55,95145
2018-12-06,14133.157376,3768.44,14626.522496,3899.99,13126.4,3500.0,13159.216,3508.75,68378
2018-12-05,14817.755392,3950.98,14889.088,3970.0,14045.248,3745.0,14138.407936,3769.84,44004
2018-12-04,14569.403904,3884.76,15320.384,4085.0,14180.2624,3781.0,14820.230656,3951.64,48489
2018-12-03,15603.72672,4160.55,15672.9216,4179.0,14352.7808,3827.0,14566.591104,3884.01,49094
2018-12-02,15717.851392,4190.98,16175.437696,4312.99,15388.041216,4103.04,15605.451904,4161.01,38912
2018-12-01,15156.379008,4041.27,16126.682496,4299.99,14862.872704,3963.01,15714.251008,4190.02,44840
2018-11-30,16110.668288,4295.72,16281.836544,4341.36,14787.8272,3943.0,15156.566528,4041.32,67758
2018-11-29,15984.429824,4262.06,16690.705152,4450.38,15472.83776,4125.65,16111.118336,4295.84,73980
2018-11-28,14535.162752,3875.63,16481.020288,4394.47,14530.062208,3874.27,15994.89344,4264.85,91983
2018-11-27,14493.23328,3864.45,14776.576,3940.0,13835.675648,3689.12,14533.587584,3875.21,67480
2018-11-26,15334.222976,4088.69,15774.1824,4206.0,13880.2304,3701.0,14484.79488,3862.2,94503
2018-11-25,14752.873472,3933.68,15875.4432,4233.0,13698.936064,3652.66,15323.309312,4085.78,101693
2018-11-24,16560.378752,4415.63,16978.0608,4527.0,14344.117376,3824.69,14748.222976,3932.44,61693
2018-11-23,16392.62336,4370.9,16816.7936,4484.0,15837.714176,4222.94,16579.055744,4420.61,49371
2018-11-22,17480.914432,4661.08,17708.526208,4721.77,16257.984,4335.0,16389.248,4370.0,34531
2018-11-21,17101.486464,4559.91,17953.91488,4787.2,16553.70304,4413.85,17480.876928,4661.07,61071
2018-11-20,18427.21536,4913.4,18932.919296,5048.24,16224.2304,4326.0,17097.548544,4558.86,117380
2018-11-19,21234.539776,5661.94,21242.2656,5664.0,18208.192,4855.0,18414.576512,4910.03,70580
2018-11-18,21116.589696,5630.49,21520.432768,5738.17,21065.9968,5617.0,21234.7648,5662.0,23844
2018-11-17,21191.897728,5650.57,21214.51264,5656.6,20872.588672,5565.43,21108.338816,5628.29,26411
2018-11-16,21591.390336,5757.09,21688.150656,5782.89,20811.9072,5549.25,21212.037376,5655.94,38721
2018-11-15,22191.86688,5917.2,22275.650816,5939.54,20264.986368,5403.42,21577.55136,5753.4,47700
2018-11-14,24223.758592,6458.98,24313.243136,6482.84,21215.525248,5656.87,22211.406464,5922.41,46478
2018-11-13,24196.380672,6451.68,24370.0992,6498.0,23969.36896,6391.15,24218.808064,6457.66,11790
2018-11-12,24192.742784,6450.71,24366.3488,6497.0,24081.3184,6421.0,24201.593728,6453.07,10132
2018-11-11,24134.424064,6435.16,24235.609856,6462.14,23833.792,6355.0,24189.367424,6449.81,8213
2018-11-10,24077.530496,6419.99,24285.90272,6475.55,24043.8144,6411.0,24126.51072,6433.05,7714
2018-11-09,24301.991936,6479.84,24420.842112,6511.53,23968.843904,6391.01,24077.530496,6419.99,11787
2018-11-08,24671.856384,6578.46,24730.1376,6594.0,24258.412288,6468.22,24301.991936,6479.84,13259
2018-11-07,24462.846592,6522.73,24809.45856,6615.15,24411.3536,6509.0,24671.856384,6578.46,14271
2018-11-06,24261.300096,6468.99,24495.025024,6531.31,24172.003072,6445.18,24449.270144,6519.11,11926
2018-11-05,24324.53184,6485.85,24394.064256,6504.39,24118.897408,6431.02,24261.300096,6468.99,8987
2018-11-04,23957.5552,6388.0,24471.36,6525.0,23848.7936,6359.0,24324.53184,6485.85,10592
2018-11-03,24125.57312,6432.8,24152.463488,6439.97,23796.288,6345.0,23954.142336,6387.09,7661
2018-11-02,24040.064,6410.0,24228.859136,6460.34,23958.30528,6388.2,24129.998592,6433.98,9739
2018-11-01,23888.247808,6369.52,24162.51456,6442.65,23810.014464,6348.66,24040.064,6410.0,9099
2018-10-31,23740.069504,6330.01,24107.5712,6428.0,23421.323008,6245.02,23897.286272,6371.93,12148
2018-10-30,23794.4128,6344.5,23983.808,6395.0,23691.314304,6317.01,23743.294848,6330.87,8877
2018-10-29,24339.833472,6489.93,24396.389504,6505.01,23683.776,6315.0,23794.4128,6344.5,13827
2018-10-28,24398.60224,6505.6,24430.743168,6514.17,24201.3312,6453.0,24339.833472,6489.93,5743
2018-10-27,24522.477952,6538.63,24596.43584,6558.35,24238.985216,6463.04,24398.60224,6505.6,7776
2018-10-26,24483.098752,6528.13,24752.64,6600.0,24433.893504,6515.01,24522.477952,6538.63,9443
2018-10-25,24628.164224,6566.81,24659.217536,6575.09,24388.10112,6502.8,24482.948736,6528.09,10342
2018-10-24,24578.283904,6553.51,24865.152,6630.0,24555.856512,6547.53,24623.2512,6565.5,11951
2018-10-23,24682.13248,6581.2,24733.888,6595.0,24435.54368,6515.45,24578.283904,6553.51,13856
2018-10-22,24715.586048,6590.12,24898.9056,6639.0,24509.876608,6535.27,24682.13248,6581.2,16213
2018-10-21,24699.084288,6585.72,24992.29056,6663.9,24677.632,6580.0,24715.548544,6590.11,6515
2018-10-20,24485.911552,6528.88,24818.83456,6617.65,24398.41472,6505.55,24709.13536,6588.4,19240
2018-10-19,24823.747584,6618.96,24933.184256,6648.14,24463.8592,6523.0,24485.911552,6528.88,20772
2018-10-18,25273.983104,6739.01,25487.7184,6796.0,24628.8768,6567.0,24823.747584,6618.96,20116
2018-10-17,25363.055104,6762.76,25544.424448,6811.12,25037.707904,6676.01,25281.033856,6740.89,26641
2018-10-16,25324.576,6752.5,25877.76,6900.0,25015.168,6670.0,25349.966208,6759.27,27557
2018-10-15,23775.060736,6339.34,28803.072,7680.0,23627.52,6300.0,25324.576,6752.5,90748
2018-10-14,23750.983168,6332.92,24062.5664,6416.0,23657.5232,6308.0,23775.060736,6339.34,15627
2018-10-13,23620.0192,6298.0,23796.288,6345.0,23571.526528,6285.07,23751.020672,6332.93,19098
2018-10-12,23450.163584,6252.71,23852.544,6360.0,23286.2336,6209.0,23620.056704,6298.01,29004
2018-10-11,24865.939584,6630.21,24879.853568,6633.92,23271.232,6205.0,23450.051072,6252.68,48712
2018-10-10,24965.175168,6656.67,24977.47648,6659.95,24490.112,6530.0,24868.9024,6631.0,15390
2018-10-09,25026.456704,6673.01,25072.849152,6685.38,24778.8928,6607.0,24964.950144,6656.61,15354
2018-10-08,24809.871104,6615.26,25186.18624,6715.6,24703.8848,6587.0,25026.456704,6673.01,23123
2018-10-07,24739.288576,6596.44,24902.656,6640.0,24471.36,6525.0,24809.871104,6615.26,17406
2018-10-06,24886.34176,6635.65,24943.9104,6651.0,24628.014208,6566.77,24731.150208,6594.27,10939
2018-10-05,24721.474176,6591.69,25116.4288,6697.0,24539.167232,6543.08,24886.34176,6635.65,16096
2018-10-04,24415.141504,6510.01,24915.632384,6643.46,24396.689536,6505.09,24729.350016,6593.79,20074
2018-10-03,24474.322816,6525.79,24561.3696,6549.0,24115.072,6430.0,24415.104,6510.0,28451
2018-10-02,24790.144,6610.0,24902.656,6640.0,24355.0976,6494.0,24474.322816,6525.79,28245
2018-10-01,24852.288128,6626.57,25004.254336,6667.09,24415.104,6510.0,24796.182144,6611.61,20621
2018-09-30,24743.864064,6597.66,24985.1648,6662.0,24501.3632,6533.0,24852.288128,6626.57,27764
2018-09-29,24882.328832,6634.58,24887.6544,6636.0,24244.723328,6464.57,24739.063552,6596.38,30255
2018-09-28,25086.875648,6689.12,25558.22592,6814.8,24530.916352,6540.88,24882.328832,6634.58,42399
2018-09-27,24256.987136,6467.84,25315.2,6750.0,24130.0736,6434.0,25086.913152,6689.13,33087
2018-09-26,24171.740544,6445.11,24595.085696,6557.99,23926.42688,6379.7,24246.786048,6465.12,33484
2018-09-25,24682.957568,6581.42,24692.671104,6584.01,23721.355008,6325.02,24180.854016,6447.54,40301
2018-09-24,25153.220224,6706.81,25240.192,6730.0,24591.3728,6557.0,24682.845056,6581.39,35305
2018-09-23,25214.12672,6723.05,25458.577792,6788.23,24984.2272,6661.75,25157.6832,6708.0,30286
2018-09-22,25348.991104,6759.01,25649.098112,6839.03,24853.9008,6627.0,25214.12672,6723.05,29349
2018-09-21,24347.5968,6492.0,25445.938944,6784.86,24343.8464,6491.0,25349.028608,6759.02,51779
2018-09-20,23972.5568,6392.0,24527.616,6540.0,23721.28,6325.0,24347.5968,6492.0,25189
2018-09-19,23763.997056,6336.39,24443.98208,6517.7,22963.6992,6123.0,23972.144256,6391.89,39044
2018-09-18,23435.086976,6248.69,23965.056,6390.0,23346.164992,6224.98,23764.22208,6336.45,32620
2018-09-17,24377.900032,6500.08,24504.513536,6533.84,23256.2304,6201.0,23435.086976,6248.69,35987
2018-09-16,24433.705984,6514.96,24469.934848,6524.62,23890.048,6370.0,24396.352,6505.0,27568
2018-09-15,24289.953152,6476.63,24623.06368,6565.45,24250.573952,6466.13,24433.705984,6514.96,25243
2018-09-14,24330.307456,6487.39,24696.346496,6584.99,23948.629248,6385.62,24289.953152,6476.63,37173
2018-09-13,23772.360448,6338.62,24508.864,6535.0,23767.78496,6337.4,24330.269952,6487.38,40465
2018-09-12,23601.2672,6293.0,23852.544,6360.0,23223.864448,6192.37,23772.360448,6338.62,31433
2018-09-11,23672.487296,6311.99,24017.5616,6404.0,23138.767872,6169.68,23608.430464,6294.91,33104
2018-09-10,23448.475904,6252.26,23904.974592,6373.98,23331.2384,6221.0,23672.5248,6312.0,32439
2018-09-09,23196.449024,6185.06,24156.3264,6441.0,23033.194112,6141.53,23443.037824,6250.81,37053
2018-09-08,23985.833216,6395.54,24295.0912,6478.0,22918.6944,6111.0,23196.41152,6185.05,38215
2018-09-07,24440.756736,6516.84,24542.6176,6544.0,23702.528,6320.0,23985.833216,6395.54,38906
2018-09-06,25117.441408,6697.27,25221.44,6725.0,23496.256,6265.0,24437.643904,6516.01,60644
2018-09-05,27599.38112,7359.05,27742.83392,7397.3,25060.1728,6682.0,25127.68,6700.0,63715
2018-09-04,27239.1552,7263.0,27790.464,7410.0,27104.778368,7227.17,27599.418624,7359.06,35300
2018-09-03,27385.4208,7302.0,27521.485312,7338.28,26971.489152,7191.63,27239.230208,7263.02,32396
2018-09-02,27008.768128,7201.57,27548.37568,7345.45,26729.1008,7127.0,27385.458304,7302.01,39814
2018-09-01,26294.841984,7011.21,27284.16,7275.0,26285.578496,7008.74,27002.917504,7200.01,40323
2018-08-31,26195.943936,6984.84,26586.5856,7089.0,25832.7552,6888.0,26294.841984,7011.21,40467
2018-08-30,26377.350784,7033.21,26491.437952,7063.63,25445.751424,6784.81,26195.943936,6984.84,44716
2018-08-29,26541.5808,7077.0,26754.641024,7133.81,25924.039936,6912.34,26369.887488,7031.22,43252
2018-08-28,25904.987904,6907.26,26759.104,7135.0,25727.744,6860.0,26538.242944,7076.11,48352
2018-08-27,25127.68,6700.0,26029.688704,6940.51,24927.0336,6646.5,25910.163456,6908.64,37747
2018-08-26,25253.843456,6733.64,25409.972608,6775.27,24632.6272,6568.0,25127.68,6700.0,20107
2018-08-25,25078.849792,6686.98,25461.4656,6789.0,24942.447744,6650.61,25253.843456,6733.64,19220
2018-08-24,24471.36,6525.0,25221.44,6725.0,24154.4512,6440.5,25058.822656,6681.64,38305
2018-08-23,23862.182528,6362.57,24666.343296,6576.99,23786.086912,6342.28,24471.397504,6525.01,40358
2018-08-22,24302.516992,6479.98,25812.278016,6882.54,23444.50048,6251.2,23855.881856,6360.89,77909
2018-08-21,23443.7504,6251.0,24377.6,6500.0,23384.044032,6235.08,24302.592,6480.0,41569
2018-08-20,24293.328512,6477.53,24490.112,6530.0,23327.488,6220.0,23458.151936,6254.84,49435
2018-08-19,23957.405184,6387.96,24531.3664,6541.0,23627.52,6300.0,24293.328512,6477.53,45190
2018-08-18,24674.031616,6579.04,24827.648,6620.0,23582.5152,6288.0,23957.405184,6387.96,53742
2018-08-17,23687.5264,6316.0,24696.384,6585.0,23572.76416,6285.4,24694.471296,6584.49,57851
2018-08-16,23497.268608,6265.27,24302.592,6480.0,23273.48224,6205.6,23671.5872,6311.75,48515
2018-08-15,23207.775232,6188.08,24786.3936,6609.0,23147.881344,6172.11,23504.356864,6267.16,68806
2018-08-14,23433.4368,6248.25,23441.237632,6250.33,22052.352,5880.0,23207.775232,6188.08,50186
2018-08-13,23659.623424,6308.56,24546.368,6545.0,23046.358016,6145.04,23426.31104,6246.35,53895
2018-08-12,23337.05152,6222.55,24273.71392,6472.3,22989.952,6130.0,23658.760832,6308.33,38567
2018-08-11,23057.946752,6148.13,24332.5952,6488.0,22393.6384,5971.0,23373.80544,6232.35,47133
2018-08-10,24489.324416,6529.79,24662.180352,6575.88,22601.373056,6026.39,23042.495104,6144.01,59034
2018-08-09,23564.775808,6283.27,24838.186624,6622.81,23172.22144,6178.6,24489.324416,6529.79,51941
2018-08-08,25205.050752,6720.63,25208.463616,6721.54,22963.6992,6123.0,23571.264,6285.0,59550
2018-08-07,26009.024,6935.0,26817.085184,7150.46,25015.168,6670.0,25202.913024,6720.06,45438
2018-08-06,26343.522176,7024.19,26852.864,7160.0,25581.4784,6821.0,26008.348928,6934.82,32760
2018-08-05,26289.703936,7009.84,26589.848448,7089.87,25811.340416,6882.29,26343.522176,7024.19,32894
2018-08-04,27798.977408,7412.27,28108.535424,7494.81,25975.2704,6926.0,26289.703936,7009.84,36288
2018-08-03,28224.422784,7525.71,28278.016,7540.0,27312.062976,7282.44,27823.392512,7418.78,44669
2018-08-02,28503.340032,7600.08,28913.558784,7709.46,27961.932288,7455.72,28224.422784,7525.71,37665
2018-08-01,29011.856768,7735.67,29065.6,7750.0,27865.472,7430.0,28520.216832,7604.58,42582
2018-07-31,30646.01856,8171.4,30678.272,8180.0,28626.8032,7633.0,28994.079872,7730.93,48296
2018-07-30,30794.496896,8210.99,31027.0592,8273.0,29500.6464,7866.0,30655.469568,8173.92,39692
2018-07-29,30847.190016,8225.04,31107.730304,8294.51,30434.496,8115.0,30794.5344,8211.0,25531
2018-07-28,30710.412928,8188.57,30927.823616,8246.54,30254.4768,8067.0,30847.190016,8225.04,26215
2018-07-27,29703.168,7920.0,31072.064,8285.0,29271.872,7805.0,30710.412928,8188.57,43671
2018-07-26,30661.882752,8175.63,31187.163776,8315.69,29440.865024,7850.06,29703.168,7920.0,43223
2018-07-25,31493.008896,8397.24,31847.534208,8491.77,30190.72,8050.0,30661.920256,8175.64,48257
2018-07-24,28959.27616,7721.65,31825.8944,8486.0,28863.0784,7696.0,31493.008896,8397.24,60121
2018-07-23,27733.382912,7394.78,29376.8832,7833.0,27659.2,7375.0,28956.875904,7721.01,41646
2018-07-22,27750.1472,7399.25,28437.03296,7582.4,27511.0592,7335.5,27733.420416,7394.79,30270
2018-07-21,27518.447488,7337.47,27972.245888,7458.47,27044.1344,7211.0,27748.384512,7398.78,28886
2018-07-20,28011.212544,7468.86,28878.08,7700.0,27276.6592,7273.0,27518.672512,7337.53,46140
2018-07-19,27685.002752,7381.88,28414.080512,7576.28,27265.408,7270.0,28001.273984,7466.21,41218
2018-07-18,27443.326976,7317.44,28458.335232,7588.08,27098.065152,7225.38,27685.07776,7381.9,59487
2018-07-17,25215.176832,6723.33,28011.700096,7468.99,24947.810816,6652.04,27443.326976,7317.44,52105
2018-07-16,23830.60416,6354.15,25305.07392,6747.3,23741.53216,6330.4,25215.25184,6723.35,36204
2018-07-15,23443.37536,6250.9,23983.808,6395.0,23347.74016,6225.4,23826.328704,6353.01,22979
2018-07-14,23307.123328,6214.57,23758.784,6335.0,23169.9712,6178.0,23447.463296,6251.99,17783
2018-07-13,23445.25056,6251.4,23815.04,6350.0,22914.944,6110.0,23307.123328,6214.57,26375
2018-07-12,23920.313728,6378.07,23928.602112,6380.28,22764.928,6070.0,23442.137728,6250.57,31306
2018-07-11,23615.931264,6296.91,24025.0624,6406.0,23548.724096,6278.99,23920.313728,6378.07,28715
2018-07-10,24988.090112,6662.78,25056.4224,6681.0,23488.7552,6263.0,23615.931264,6296.91,38560
2018-07-09,25173.05984,6712.1,25510.445824,6802.06,24798.544896,6612.24,24985.614848,6662.12,26732
2018-07-08,25328.251392,6753.48,25427.712,6780.0,25005.566976,6667.44,25173.05984,6712.1,24622
2018-07-07,24789.356416,6609.79,25570.827264,6818.16,24410.903552,6508.88,25341.377792,6756.98,23973
2018-07-06,24487.11168,6529.2,24934.684416,6648.54,24096.32,6425.0,24789.318912,6609.78,29397
2018-07-05,24698.371712,6585.53,25172.6848,6712.0,24202.568832,6453.33,24487.11168,6529.2,35071
2018-07-04,24418.891904,6511.01,25446.163968,6784.92,24156.738944,6441.11,24703.809792,6586.98,23571
2018-07-03,24809.983616,6615.29,25050.23424,6679.35,24238.872704,6463.01,24429.580544,6513.86,38657
2018-07-02,23855.619328,6360.82,25071.424,6685.0,23521.083648,6271.62,24809.983616,6615.29,36230
2018-07-01,23969.106432,6391.08,24156.551424,6441.06,23443.7504,6251.0,23840.580224,6356.81,27562
2018-06-30,23244.679168,6197.92,24486.324096,6528.99,23200.086912,6186.03,23965.318528,6390.07,37919
2018-06-29,21943.627904,5851.01,23627.52,6300.0,21677.312,5780.0,23244.679168,6197.92,33911
2018-06-28,23007.691392,6134.73,23151.256704,6173.01,21853.5808,5827.0,21954.766592,5853.98,30585
2018-06-27,22749.513856,6065.89,23216.588672,6190.43,22393.6384,5971.0,23003.940992,6133.73,19225
2018-06-26,23447.5008,6252.0,23524.534016,6272.54,22633.664,6035.0,22767.853312,6070.78,19377
2018-06-25,23019.76768,6137.95,23815.04,6350.0,22734.812288,6061.97,23447.5008,6252.0,39164
2018-06-24,23064.884992,6149.98,23476.75392,6259.8,21564.8,5750.0,23016.092288,6136.97,47445
2018-06-23,22674.618368,6045.92,23477.504,6260.0,22534.203392,6008.48,23064.884992,6149.98,26622
2018-06-22,25194.024576,6717.69,25255.081088,6733.97,22198.392576,5918.94,22671.168,6045.0,52157
2018-06-21,25364.742784,6763.21,25483.968,6795.0,25024.806528,6672.57,25198.337536,6718.84,25428
2018-06-20,25277.696,6740.0,25567.339392,6817.23,24571.908224,6551.81,25358.367104,6761.51,26359
2018-06-19,25170.397056,6711.39,25659.261696,6841.74,24951.4112,6653.0,25282.233984,6741.21,24311
2018-06-18,24167.802624,6444.06,25481.642752,6794.38,23927.552,6380.0,25174.409984,6712.46,31821
2018-06-17,24311.968,6482.5,24711.498112,6589.03,24085.0688,6422.0,24188.617344,6449.61,19847
2018-06-16,23927.589504,6380.01,24602.624,6560.0,23705.753344,6320.86,24317.518592,6483.98,22277
2018-06-15,24897.667968,6638.67,25002.641664,6666.66,23861.207424,6362.31,23960.93056,6388.9,30018
2018-06-14,23600.442112,6292.78,25202.688,6720.0,23477.504,6260.0,24887.579392,6635.98,44478
2018-06-13,24490.112,6530.0,24856.15104,6627.6,22947.497472,6118.68,23600.442112,6292.78,46185
2018-06-12,25772.7488,6872.0,25842.168704,6890.51,24133.824,6435.0,24490.112,6530.0,36722
2018-06-11,25371.456,6765.0,25960.2688,6922.0,24790.144,6610.0,25772.7488,6872.0,34552
2018-06-10,28096.984192,7491.73,28096.984192,7491.73,24838.186624,6622.81,25371.418496,6764.99,52342
2018-06-09,28515.941376,7603.44,28817.998592,7683.98,27940.48,7450.0,28096.984192,7491.73,19339
2018-06-08,28844.626432,7691.08,28891.2064,7703.5,28244.2624,7531.0,28515.941376,7603.44,23396
2018-06-07,28723.526016,7658.79,29121.856,7765.0,28578.048,7620.0,28844.626432,7691.08,25062
2018-06-06,28602.950656,7626.64,28874.3296,7699.0,28004.42432,7467.05,28723.713536,7658.84,27229
2018-06-05,28079.2448,7487.0,28801.159296,7679.49,27595.4432,7358.0,28596.8,7625.0,31722
2018-06-04,28931.560704,7714.26,29105.054208,7760.52,27927.3536,7446.5,28079.2448,7487.0,32258
2018-06-03,28641.092224,7636.81,29203.202176,7786.69,28503.04,7600.0,28931.560704,7714.26,27505
2018-06-02,28206.795904,7521.01,28868.066432,7697.33,27891.7248,7437.0,28653.168512,7640.03,26720
2018-06-01,28071.781504,7485.01,28535.10592,7608.55,27586.217216,7355.54,28206.795904,7521.01,28259
2018-05-31,27685.715328,7382.07,28874.3296,7699.0,27481.093504,7327.51,28071.781504,7485.01,30776
2018-05-30,28007.912192,7467.98,28386.7776,7569.0,27229.7792,7260.5,27662.800384,7375.96,32041
2018-05-29,26624.0896,7099.0,28278.016,7540.0,26376.37568,7032.95,27982.822016,7461.29,39407
2018-05-28,27524.148096,7338.99,27891.7248,7437.0,26470.398208,7058.02,26624.0896,7099.0,27219
2018-05-27,27505.4336,7334.0,27752.96,7400.0,27119.554944,7231.11,27524.148096,7338.99,18706
2018-05-26,27966.695296,7456.99,28578.048,7620.0,27377.92,7300.0,27505.283584,7333.96,19464
2018-05-25,28424.244096,7578.99,28688.87232,7649.55,27408.48576,7308.15,27966.7328,7457.0,26739
2018-05-24,28135.31328,7501.95,28993.329792,7730.73,27254.119296,7266.99,28409.317504,7575.01,37845
2018-05-23,29917.390848,7977.12,30122.83776,8031.9,27846.72,7425.0,28135.31328,7501.95,42910
2018-05-22,31454.192256,8386.89,31504.035072,8400.18,29759.836544,7935.11,29917.353344,7977.11,23710
2018-05-21,31979.548288,8526.97,32235.850624,8595.31,31147.072,8305.0,31433.002496,8381.24,21516
2018-05-20,30878.880896,8233.49,32287.1936,8609.0,30617.89056,8163.9,31979.585792,8526.98,19957
2018-05-19,30895.832704,8238.01,31468.85632,8390.8,30362.225792,8095.73,30878.880896,8233.49,17193
2018-05-18,30148.790528,8038.82,31027.846784,8273.21,29672.78976,7911.9,30902.583424,8239.81,23476
2018-05-17,31240.832,8330.0,31743.3856,8464.0,29924.4416,7979.0,30158.691584,8041.46,25439
2018-05-16,31735.8848,8462.0,31833.3952,8488.0,30314.520704,8083.01,31240.832,8330.0,31130
2018-05-15,32491.102848,8663.37,33228.506496,8859.99,31508.23552,8401.3,31735.8848,8462.0,28126
2018-05-14,32552.384384,8679.71,33303.514496,8879.99,31042.0608,8277.0,32490.990336,8663.34,37389
2018-05-13,31786.290176,8475.44,32866.105344,8763.36,31120.8192,8298.0,32552.384384,8679.71,25632
2018-05-12,31525.637376,8405.94,32429.258752,8646.88,30577.0112,8153.0,31750.661376,8465.94,40241
2018-05-11,33761.888384,9002.21,33816.60672,9016.8,31282.0864,8341.0,31503.36,8400.0,48227
2018-05-10,34916.224,9310.0,35235.458048,9395.12,33641.088,8970.0,33761.85088,9002.2,25055
2018-05-09,34421.1712,9178.0,35216.256,9390.0,33622.336,8965.0,34916.224,9310.0,25673
2018-05-08,35122.496,9365.0,35537.66528,9475.7,33980.649216,9060.54,34457.025024,9187.56,25533
2018-05-07,36232.689408,9661.02,36340.138368,9689.67,34432.4224,9181.0,35122.496,9365.0,33787
